ID,Gender,Race,Ethnicity,Age
389216,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),32.0
389431,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),37.0
389599,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),58.0
389683,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),24.0
389686,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),35.0
389688,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),45.0
389691,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),56.0
389692,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),37.6
389835,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),29.0
389942,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),25.0
389946,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),29.0
390076,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),62.0
390199,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),21.0
390201,Female,White (HUD),Hispanic/Latino (HUD),35.5
390302,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),46.166666666666664
390303,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),34.0
390304,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),37.625
390305,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),47.07692307692308
390406,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),77.0
390827,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),55.0
390892,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),42.0
391122,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),58.0
391309,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),60.0
391343,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),61.0
391453,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),52.0
391862,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),34.0
392039,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),56.0
392116,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),25.0
392118,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),49.0
392119,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),24.0
392382,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),58.0
392383,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),53.0
392384,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),63.0
392385,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),38.0
392386,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),61.0
392387,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),42.0
392388,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),27.0
392509,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),49.0
392703,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),44.0
392904,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),55.5
393036,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),63.0
393037,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),20.0
393039,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),36.0
393111,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),48.333333333333336
393112,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0
393430,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),55.0
393476,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),48.0
393477,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),41.0
393541,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),23.0
393809,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),31.0
393810,Male,White (HUD),Hispanic/Latino (HUD),37.0
393811,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),41.0
393933,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),37.0
394031,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),41.0
394449,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),57.0
394581,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),42.0
394582,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),59.0
394583,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),43.0
394826,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),22.25
394827,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),53.0
395019,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),48.0
395020,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),54.0
395112,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),30.0
395315,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),28.0
395335,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),56.0
395469,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),36.0
395541,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),60.333333333333336
395548,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),56.25
395598,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),50.0
395939,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),57.75
396219,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),43.0
396254,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),44.0
396639,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),45.55555555555556
396973,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),62.0
397201,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),29.0
397202,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),26.0
397203,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),29.0
397204,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),51.0
397312,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),42.0
397313,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),40.0
397426,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),33.0
397427,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),60.0
397482,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),52.0
397538,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),45.666666666666664
397645,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),27.0
397646,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),58.55555555555556
397658,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),59.666666666666664
397720,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),40.0
397767,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),47.0
397781,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),50.333333333333336
397785,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),57.0
397941,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),60.0
398224,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),58.0
398673,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),67.0
398737,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),34.0
398927,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),45.0
398931,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),51.2
399024,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.166666666666664
399028,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),51.0
399167,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),43.0
399249,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),65.0
399250,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),29.5
399251,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),22.0
399337,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),32.0
399340,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),20.0
399341,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),25.0
399342,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),38.0
399458,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),22.0
399459,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),52.5
399892,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),59.75
399903,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),19.0
399904,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),57.666666666666664
399969,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),31.0
400076,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),47.0
400414,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),55.285714285714285
400528,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),21.714285714285715
400956,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),31.0
401189,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),35.0
401403,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),33.0
401479,Male,White (HUD),Hispanic/Latino (HUD),41.0
401492,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),48.0
401494,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),19.0
401495,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),49.0
401581,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),35.0
401629,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),54.0
401630,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),23.142857142857142
401633,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),23.0
401763,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),53.0
401866,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),51.0
401978,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),54.0
401982,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),69.6
401999,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),46.0
402129,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),61.0
402130,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),51.833333333333336
402256,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),37.0
402257,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),22.555555555555557
402258,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),40.72727272727273
402401,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),21.0
402534,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),47.0
402826,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),49.0
403049,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),63.25
403050,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),23.615384615384617
403186,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),22.416666666666668
403361,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),52.0
403469,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),61.0
403483,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),46.25
403643,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),59.0
403745,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),31.6
403936,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),37.4
404039,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),44.0
404041,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),44.25
404217,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),25.6
404523,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),46.0
404868,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),52.0
405094,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),52.0
405095,Trans Female (MTF or Male to Female),White (HUD),Non-Hispanic/Non-Latino (HUD),30.0
405289,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),58.0
405331,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0
405506,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),19.0
405886,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),64.5
405919,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),58.0
405932,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),61.0
405977,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),56.0
406433,Female,Black or African American (HUD),Hispanic/Latino (HUD),19.0
406576,Male,White (HUD),Hispanic/Latino (HUD),44.0
406687,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),28.5
406857,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),38.0
406923,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),33.0
407001,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),58.333333333333336
407019,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),61.0
407238,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),19.0
407370,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),24.0
407414,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),61.0
407506,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),21.555555555555557
407616,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),41.0
407705,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),48.0
407754,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),30.0
408051,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),30.0
408494,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),31.0
408496,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),44.0
408793,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),39.0
409062,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),34.333333333333336
409235,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),53.0
409236,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),42.0
409250,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),31.0
409450,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),27.0
409587,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),55.0
409686,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),77.0
409781,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),39.0
409782,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),55.0
409835,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),57.0
409921,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),41.0
409923,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),33.0
410000,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),47.5
410002,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),28.6
410155,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),19.0
410222,Male,White (HUD),Hispanic/Latino (HUD),28.0
410574,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),53.0
410575,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),42.333333333333336
411376,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),49.666666666666664
411378,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),25.0
411380,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),35.0
411381,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),52.0
411382,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),23.0
411383,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),57.0
411386,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),49.0
411392,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),24.0
411485,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),36.333333333333336
411652,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),48.0
411657,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),55.0
411719,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),36.0
411746,Male,White (HUD),Hispanic/Latino (HUD),57.0
411775,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),30.0
411844,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),30.0
411981,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),29.0
412097,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),41.5
412231,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),29.0
412307,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),20.0
412309,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),45.0
412579,Female,Black or African American (HUD),Hispanic/Latino (HUD),48.0
412591,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),60.0
412722,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),43.0
412723,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),26.0
412724,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0
412781,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),27.0
412856,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),56.0
412975,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),44.0
413217,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),29.0
413218,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),25.0
413219,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),36.0
413283,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),19.0
413345,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),24.0
413348,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),27.0
413349,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),33.0
413940,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),52.0
413993,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),26.0
415015,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),51.0
415066,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),20.0
415098,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),26.0
415099,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),56.0
415100,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),52.0
415101,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),59.0
415102,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),52.0
415103,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),54.0
415104,Male,Black or African American (HUD),Hispanic/Latino (HUD),30.0
415235,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),41.0
415249,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),18.0
415332,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),36.0
415333,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),31.0
415334,Male,Black or African American (HUD),Hispanic/Latino (HUD),40.0
415399,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),44.25
415631,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),29.0
415632,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),37.0
415679,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),53.0
415733,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),22.0
415734,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),56.0
415735,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),27.142857142857142
415830,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),25.0
415852,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),33.5
415901,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),39.0
415993,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),49.0
416074,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),55.0
416281,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),40.0
416284,Male,White (HUD),Hispanic/Latino (HUD),54.75
416285,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),25.5
416394,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),40.0
416395,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),69.0
416512,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),36.0
416679,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),52.166666666666664
416682,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),58.0
416696,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),49.285714285714285
416771,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),54.0
416772,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),54.0
416884,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),18.666666666666668
416885,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),56.44444444444444
416982,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),22.0
417090,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),18.25
417152,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),47.0
417264,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),28.0
417265,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),43.0
417266,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),66.0
417533,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),23.0
417655,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),51.0
417656,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),33.714285714285715
417779,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),24.0
417781,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),59.0
417907,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),39.0
418176,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),38.0
418225,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),48.833333333333336
418362,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),21.5
418365,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),41.0
418366,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),50.0
418367,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),43.0
418402,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),50.0
418462,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),38.0
418524,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),38.0
418563,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),35.25
418616,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),54.5
418774,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),48.0
418876,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),44.0
418877,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),38.0
418916,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),60.0
418970,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),35.0
419118,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),44.0
419119,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),22.0
419120,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),22.0
419122,Male,White (HUD),Hispanic/Latino (HUD),54.0
419123,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),22.0
419124,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),41.72222222222222
419171,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),21.666666666666668
419207,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),45.0
419375,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),25.666666666666668
419389,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),28.0
419391,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),44.125
419523,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),66.0
419524,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),52.0
419525,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),60.5
419526,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),42.0
419527,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),53.5
419667,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),25.0
419668,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),47.0
419800,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),28.0
419801,Male,Black or African American (HUD),Hispanic/Latino (HUD),35.5
419803,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),21.0
419804,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),29.8
419805,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),48.0
419911,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),76.33333333333333
419929,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),33.0
419932,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),21.0
420015,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),55.0
420019,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),55.0
420026,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),52.0
420149,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),35.0
420199,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),22.0
420206,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),29.0
420293,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),20.5
420459,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),55.0
420527,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),32.0
420702,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.666666666666664
420712,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),63.0
420825,Trans Female (MTF or Male to Female),White (HUD),Non-Hispanic/Non-Latino (HUD),37.25
420897,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),63.5
420997,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),64.0
421416,Male,Black or African American (HUD),Hispanic/Latino (HUD),18.4
421417,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),34.0
421434,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),49.0
421503,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),35.0
421521,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),56.0
421596,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),61.5
421698,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),42.0
421788,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),37.5
421813,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),65.0
421826,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),53.0
421938,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),32.0
421939,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),61.0
421940,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),46.0
